BSN,NAME,PLZ,Berliner Adresse,Telefonnummer,Fax,eMail-Adresse,Internetadresse,Traeger,Bezirk,Schultyp,latitude,longitude,full_time_school,Aerobic,Afrikanisch Trommeln,Aikido,Akkordeon,Akrobatik,Altgriechisch,Aquarellmalerei,Aquarianer,Arabisch,Archäologie,Artistik,Arts & Crafts,Astronomie,Astrophysik,Atelier,Ausdauerlauf,Ausflüge,Autobiographische Geschichten,Backen,Badminton,Ballett,Ballspiele,Ballsport,Ballsport und Badminton,Band,Basketball,Basteln,Basteln mit Leder,Bauchtanz,Beratung in Ausbildungsfragen,Bewegung,Bewegung und Musik,Bewegungsspiele,Bibliothek,Big Band,Bigband,Bildbearbeitung,Bildende Kunst,Bildhauerei,Billard,Biologie,Blasorchester,Blechbläser,Blockflöte,Blockflötenensemble,Blockföte,Blumenbinden,Blumenstecken,Bläser,Bläser-AG,Bläserensemble,Bläsergruppe,Bläserklasse,Bogenschießen,Bogensport,Boxen,Brandschutz,Break-Dance,Breakdance,Brettspiele,Brötchen backen,Buchbinden,Buchillustrationen,Buchwerkstatt,Buddy-Projekt,Bücher,Büchercafé,Bücherei,Bühnentechnik,Cafeteria,Cambridge Proficiency,Cambridge Test,Capoeira,Cello,Chanson,Chemie,Chemie-Kids,Chinesisch,Chor,Cine Español,Combo,Comedy,Comic zeichnen,Computer,Computer und Internet,Computer-Präsentationen,Computerkurs,Computerkurse,Computerspiele,Computertechnik,DELF,DELF-Diplom,Dance for Kids,Darstellendes Spiel,Dart,Debating-Club,Debattierclub,Debattieren,Debattierklub,Design,Deutsch,Diabolo,Digitale Animation,Digitale Fotografie,Drachenboot,Drucken,Drucktechniken,Druckwerkstatt,Einrad,Einradfahren,Eishockey,Elektronik,Elektronische Musik,Eltern-Lehrer-Chor,Embossing,Encaustic,Energie,Energieeinsparung,Englisch,Englisch-Theater,Englische Kinderliteratur,English,English Literature,Ensemble,Entspannung,Entspannung im Wasser,Erinnerungskultur,Erkunden anderer Länder,Ernährung,Ersthelfer,Event-AG,Events,Experimente,Fahrrad,Fahrradreparaturen,Fahrradwerkstatt,Farbtanz,Fechten,Federball,Film,Film und Fotografie,Film-Musik,Filmabende,Filmclub,Filmschnitt,Filzen,Fitness,Fliesengestaltung,Floristik,Flöte,Flöten,Forschung,Foto,Foto und Film,Fotografie,Frankreich,Französisch,Französisch Kochen,Freilandbiologie,Frisbee,Frisur und Kosmetik,Fußball,Fußball oder Kraftsport,Fußball und Spiele,Gardening,Garten,Gartenarbeit,Gartenbau,Geologie,Geräteturnen,Gesang,Geschichte,Geschichten schreiben,Geschichten und Lieder,Geschichtswerkstatt,Gesellschaftsspiele,Gestalten,Gestaltung,Gesunde Ernährung,Gitarre,Gitarren-AG,Gitarren-Ensemble,Gitarrenunterricht,Gleitschirmfliegen,Golf,Graffiti,Griechisch,Griechisches Theater,Gymnastik,HTML,Handarbeit,Handarbeiten,Handball,Handwerk,Handwerken,Hardware,Hausaufgaben,Hausaufgabenbetreuung,Hausmusik,Hebräisch,Heilpädagogisches Malen,HipHop,Hochbegabtenförderung,Hockey,Holzarbeiten,Holzbearbeitung,Holzbläser-Ensemble,Holzwerkstatt,Homepage,Honig,Horn-AG,Hunde,Hörspiel,Hörspiele,IT,Imkerei,Improvisationen,Informatik,Informationstechnik,Inline Skating,Inlineskate-Hockey,Inlineskaten,Instrumental,Instrumental-AG,Instrumentalkreis,Instrumentalunterricht,Instrumente,Instrumentenfindung,Internet,Italienisch,Italinenisch,Jahrbuch,Japanisch,Jazz,Jazz Band,Jazz Dance,Jazzband,Jonglieren,Judo,Jugend forscht,Jugendliteratur,Juggersport,Junge Historiker,Jungen-AG,Jungenclub,Jungengruppe,Kampfsport,Kaninchen und Nager,Kanu,Karaoke,Karate,Karinette,Keramik,Keyboard,Kinder in anderen Ländern,Kinder-Mutmach-Gruppe,Kinderatelier,Kino,Klarinetten-AG,Klavier,Klettern,Klima,Knobelkiste,Knobeln,Kochen,Kochen und Backen,Kochkurse,Konfliktlotse,Konfliktlotsen,Konsum-Global,Kreativ-AG,Kreativkurse,Kräuterhexe,Kung Fu,Kunst,Kunst Experten,Kunst und Fremdsprachen,Kunst-Werkstatt,Kunstbau,Kurzfilm,LEGO-Mindstorms,Lacrosse,Latein,Laufen,Lebenskunde,Lecturas,Lego,Lego City,Lego-League,Leichtathletik,Lernwerkstatt,Lese Experten,Leseclub,Lesen,Leseprofis,Leseratten,Liftband,Line Dance,Linedance,Literatur,Literaturwerkstatt,Lyrikkreis,Malen,Malen und Zeichnen,Malerei,Malkurse,Manga,Maskenbau,Mathe,Mathe Plus,Mathematik,Mathematik-Literatur,Mathematikwettbewerb Ideefix,Mediation,Mediatoren,Medien,Medien und Kommunikation,Medien- und Bildgestaltung,Medienecken,Mediengestaltung,Meditation,Metall,Metrische Räume und Anwendungen,Mini-Marathon,Mode,Mode und Design,Modedesign,Model United Nations,Modellbau,Modellbau und Basteln,Modellieren,Modern Dance,Moderne Spiele,Mofa,Mofa-Fahren mit Verstand,Mofa-Kurs,Mofakurs,Multimedia,Musical,Musik,Musiktheater,Musizieren,Mädchen-AG,Mädchenclub,Mädchengruppe,Märchen,Märchenprojekte,Mäusepflege,NAWI-Experimente,Nachhilfe,Nadel und Faden,Natur,Natur und Technik,Naturforscher,Naturkunde,Naturschutz-Jugend,Naturwissenschaft,Naturwissenschaften,Netzwerke,Neugriechisch,Norwegisch,Nähen,Oboe,Online-Werkstatt,Orchester,Orgel,Orientalischer Tanz,PC,PC-comp@ss,Pantomime,Papier,Papier- und Buchwerkstatt,Percussion,Perlenarbeiten,Pflanzenkunde,Philosophie,Physik,Physik Fachhelfer,Physik und Computer,Physik und Jugend forscht,Plastisches Gestalten,Podcast,Politik,Politische Bildung,Polnisch,Popband & Jazz-Combo,Popchor,Praktikumsvorbereitung,Psychologie,Puppenspiel,Puppentheater,Querflöten-AG,Querflötenensemble,Radfahren,Radio,Rap,Reise zur Stille,Reiten,Religion,Religion und Philosophie,Rhythmik,Rhythmus,Ringen,Roberta,Roberta (Roboterprojekt),Robocup,Roboter,Robotics,Robotik,Rockband,Rollstuhlsport,Rudern,Rugby,Russisch,Safer Skating,Sambaensemble,Saxofon,Saxophon,Schach,Schauspiel,Schlagzeug,Schlaue Algorithmen für knifflige Probleme,Schlaufuchs,Schmuck,Schmökerstunde,Schreibwerkstatt,Schulband,Schulcafé,Schuldruckerei,Schule ohne Rassismus - Schule mit Courage,Schule ohne Rassismus- Schule mit Courage,Schulgarten,Schulgeschichte,Schulhausgestaltung,Schulhof-AG,Schulhofgestaltung,Schulhomepage,Schulradio,Schulsanitäter,Schulsanitätsdienst,Schulteich,Schwimmen,Schülerbücherei,Schülerclub,Schülerfirma,Schülerradio,Schülerzeitung,Segelflug,Segeln,Seidenmalerei,Selbstverteidigung,Server- und Webprogrammierung,Siebdruck,Singen,Singen-Tanzen-Spielen,Singespatzen,Skat,Skateboard,Skaten,Skating,Skifahrten,Skilanglauf,Solarboote,Solarenergie,Sozial-AG,Spanisch,Spiel- und Bewegungslieder,Spiele,Spiele und Bewegung,Spielschwimmen,Sport,Sport und Spiel,Sportangebote,Sportspiele,Spotspiele,Sprachen,Sprachförderung,Sprachkundigenprüfung,Stadtsafari,Steelband,Sternstunden,Sticken,Streetdance,Streicher,Streicher-AG,Streicher-Ensemble,Streichinstrumente,Streitschlichter,Stressworkout,Taekwondo,Tai Chi Kineo,Tanz,Tanzen,Tanztheater,Tanztherapie,Tastaturlehrgang,Tauchen,Technik,Tennis,Teppichknüpfen,Textil,Textiles Gestalten,Textilwerkstatt,Theater,Theater und Zirkus,Theatergruppe,Theaterspiel und Kulissenbau,Theatertechnik,Tiere,Tierpflege,Tischtennis,Tonstudio,Tontechnik,Training für die Physikolympiade,Trampolin,Triathlon,Trickfilm,Trommeln,Turnen,Turnen und Tanz,Töpfern,Türkisch,UNESCO,Umwelt,Umweltdetektive,Ungarisch,Veranstaltungsorganisation,Veranstaltungstechnik,Verkehrsgarten,Video,Videoschnitt,Violinenunterricht,Volleyball,Vorbereitung Cambridge-Sprachdiplom,Vorbereitung DELF-Sprachdiplom,Vorbereitung auf den MSA,Vororchester,Walderkundung,Waldküche,Wandmalerei,Waveboard,Website,Werken,Werkstatt,Windsurfen,Wirtschaft,Wissenschaft,Wortspiele,Writing,Yoga,Zauberei,Zaubern,Zeitung,Zirkus,Zirkuskünste,Zirkusprojekte,Zoo,Zweifelderball,japanisch,kreatives Gestalten,kreatives Schreiben,künstlerisches Gestalten
02P26,VIA Bildungszentrum für Pflegeberufe,10969,Axel-Springer-Str. 42,25373927,25373933,bildungszentrum@via-berlin.de,http://www.via-bildungszentrum.de,privat,Friedrichshain-Kreuzberg,Private Schule,52.5079426,13.39926,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02P29,Kenntnisreich gGmbH,10965,Schmiedehof 23,98510786,,fachschule@kenntnisreich.de,http://www.kenntnisreich-kindertagesstaetten.de,privat,Friedrichshain-Kreuzberg,Private Schule,52.486848200000004,13.382283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02P30,Concept Berufliche Schulen gGmbH Berlin,10243,Gubener Str. 47,33916945,,schulz-behrendt@concept-berlin.de,http://www.concept-berlin.de,privat,Friedrichshain-Kreuzberg,Private Schule,52.5121777,13.448507199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02P31,procon College gGmbH,10963,Stresemannstr. 78,17655237525,21002124,info@procon-college.de,http://www.procon-college.de,privat,Friedrichshain-Kreuzberg,Private Schule,52.504077,13.3831342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02P32,sfe Schule für Erwachsenenbildung e.V.,10961,Gneisenaustr. 2A,6937048,6937049,koa@sfeberlin.de,http://www.sfeberlin.de,privat,Friedrichshain-Kreuzberg,Private Schule,52.4918375,13.389051634501044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02S01,Temple-Grandin-Schule,10243,Lasdehner Str. 19,293474231,293474235,Schulleitung@temple-grandin.schule.berlin.de,http://www.temple-grandin-schule.de,öffentlich,Friedrichshain-Kreuzberg,Schule mit sonderpädagogischem Förderschwerpunkt,52.514104,13.4494479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02S02,Gustav-Meyer-Schule,10999,Kohlfurter Str. 22,50586131,50586135,02S02@02S02.schule.berlin.de,http://www.gustav-meyer-schule.de,öffentlich,Friedrichshain-Kreuzberg,Schule mit sonderpädagogischem Förderschwerpunkt,52.49666275,13.416813672300611,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02S03,Margarethe-von-Witzleben-Schule,10243,Palisadenstr. 76-77,420249211,420249215,schulleitung@witzleben.schule.berlin.de,http://www.witzleben-schule.de,öffentlich,Friedrichshain-Kreuzberg,Schule mit sonderpädagogischem Förderschwerpunkt,52.5194663,13.4349845,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02S06,Liebmann-Schule,10969,Friedrichstr. 13,50585831,50585835,02S06@02S06.schule.berlin.de,,öffentlich,Friedrichshain-Kreuzberg,Schule mit sonderpädagogischem Förderschwerpunkt,52.501487399999995,13.3920468,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Y01,Andreas-Gymnasium,10243,Koppenstr. 76,29369020,2936902199,sekretariat@andreas.schule.berlin.de,http://www.andreas-schule.org,öffentlich,Friedrichshain-Kreuzberg,Gymnasium,52.51428855,13.433592513993773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
